attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,MESSAGE,<td>List of text assets for headlines. When the ad serves the headlines will be selected from this list.</td>,False,ad_group_ad.ad.app_ad.headlines,True,True,None,False,google.ads.googleads.v14.common.AdTextAsset
ATTRIBUTE,"BEST,GOOD,LEARNING,LOW,PENDING,UNKNOWN,UNSPECIFIED",<td>Output only. Performance of an asset linkage.</td>,True,ad_group_ad_asset_view.performance_label,False,True,None,True,google.ads.googleads.v14.enums.AssetPerformanceLabelEnum.AssetPerformanceLabel
ATTRIBUTE,"AD_IMAGE,BUSINESS_LOGO,CALL,CALLOUT,DESCRIPTION_1,DESCRIPTION_2,HEADLINE_1,HEADLINE_2,HEADLINE_3,LEAD_FORM,MOBILE_APP,PRICE,PROMOTION,SITELINK,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED",<td>Output only. Pinned field.</td>,True,ad_group_ad_asset_view.pinned_field,False,True,None,True,google.ads.googleads.v14.enums.ServedAssetFieldTypeEnum.ServedAssetFieldType
ATTRIBUTE,"ASSET_APPROVED_LABELED,ASSET_DISAPPROVED,ASSET_LINK_PAUSED,ASSET_LINK_REMOVED,ASSET_UNDER_REVIEW,UNKNOWN,UNSPECIFIED",<td>Output only. Provides a list of reasons for why an asset is not serving or not serving at full capacity.</td>,True,customer_asset.primary_status_reasons,True,True,None,False,google.ads.googleads.v14.enums.AssetLinkPrimaryStatusReasonEnum.AssetLinkPrimaryStatusReason
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the customer asset. CustomerAsset resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerAssets/{asset_id}~{field_type}</code></td>",True,customer_asset.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Required. Immutable. The asset which is linked to the ad group.</td>,True,ad_group_asset.asset,False,True,None,False,N/A
ATTRIBUTE,"AD_IMAGE,BOOK_ON_GOOGLE,BUSINESS_LOGO,BUSINESS_NAME,CALL,CALLOUT,CALL_TO_ACTION_SELECTION,DESCRIPTION,HEADLINE,HOTEL_CALLOUT,HOTEL_PROPERTY,LANDSCAPE_LOGO,LEAD_FORM,LOGO,LONG_HEADLINE,MANDATORY_AD_TEXT,MARKETING_IMAGE,MEDIA_BUNDLE,MOBILE_APP,PORTRAIT_MARKETING_IMAGE,PRICE,PROMOTION,SITELINK,SQUARE_MARKETING_IMAGE,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED,VIDEO,YOUTUBE_VIDEO",<td>Required. Immutable. Role that the asset takes under the linked ad group.</td>,True,ad_group_asset.field_type,False,True,None,True,google.ads.googleads.v14.enums.AssetFieldTypeEnum.AssetFieldType
ATTRIBUTE,BOOLEAN,<td>Whether auto-tagging is enabled for the customer.</td>,True,customer.auto_tagging_enabled,False,True,None,True,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,"COMMISSION,ENHANCED_CPC,INVALID,MANUAL_CPA,MANUAL_CPC,MANUAL_CPM,MANUAL_CPV,MAXIMIZE_CONVERSIONS,MAXIMIZE_CONVERSION_VALUE,PAGE_ONE_PROMOTED,PERCENT_CPC,TARGET_CPA,TARGET_CPM,TARGET_IMPRESSION_SHARE,TARGET_OUTRANK_SHARE,TARGET_ROAS,TARGET_SPEND,UNKNOWN,UNSPECIFIED",<td>Output only. The type of the bidding strategy. Create a bidding strategy by setting the bidding scheme. This field is read-only.</td>,True,bidding_strategy.type,False,True,None,True,google.ads.googleads.v14.enums.BiddingStrategyTypeEnum.BiddingStrategyType
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,INT64,<td>Output only. The effective target CPA (cost-per-acquisition). This field is read-only.</td>,True,ad_group.effective_target_cpa_micros,False,True,None,True,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,MESSAGE,<td>List of media bundle assets that may be used with the ad.</td>,False,ad_group_ad.ad.app_ad.html5_media_bundles,True,True,None,False,google.ads.googleads.v14.common.AdMediaBundleAsset
ATTRIBUTE,MESSAGE,<td>Output only. Policy information for the ad group ad asset.</td>,False,ad_group_ad_asset_view.policy_summary,False,True,None,False,google.ads.googleads.v14.resources.AdGroupAdAssetPolicySummary
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the ad group ad asset view. Ad group ad asset view resource names have the form (Before V4): <code translate=""no"" dir=""ltr"">customers/{customer_id}/adGroupAdAssets/{AdGroupAdAsset.ad_group_id}~{AdGroupAdAsset.ad.ad_id}~{AdGroupAdAsset.asset_id}~{AdGroupAdAsset.field_type}</code> Ad group ad asset view resource names have the form (Beginning from V4): <code translate=""no"" dir=""ltr"">customers/{customer_id}/adGroupAdAssetViews/{AdGroupAdAsset.ad_group_id}~{AdGroupAdAsset.ad_id}~{AdGroupAdAsset.asset_id}~{AdGroupAdAsset.field_type}</code></td>",True,ad_group_ad_asset_view.resource_name,False,True,None,False,N/A
,,,,,,,None,,
ATTRIBUTE,"ADVERTISER,AUTOMATICALLY_CREATED,UNKNOWN,UNSPECIFIED",<td>Output only. Source of the customer asset link.</td>,True,customer_asset.source,False,True,None,False,google.ads.googleads.v14.enums.AssetSourceEnum.AssetSource
ATTRIBUTE,"ENABLED,PAUSED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Status of the customer asset.</td>,True,customer_asset.status,False,True,None,True,google.ads.googleads.v14.enums.AssetLinkStatusEnum.AssetLinkStatus
,,,,,,,None,,
ATTRIBUTE,"ELIGIBLE,LIMITED,NOT_ELIGIBLE,PAUSED,PENDING,REMOVED,UNKNOWN,UNSPECIFIED","<td>Output only. Provides the PrimaryStatus of this asset link. Primary status is meant essentially to differentiate between the plain ""status"" field, which has advertiser set values of enabled, paused, or removed. The primary status takes into account other signals (for assets its mainly policy and quality approvals) to come up with a more comprehensive status to indicate its serving state.</td>",True,ad_group_asset.primary_status,False,True,None,True,google.ads.googleads.v14.enums.AssetLinkPrimaryStatusEnum.AssetLinkPrimaryStatus
ATTRIBUTE,MESSAGE,<td>Output only. Provides the details of the primary status and its associated reasons.</td>,False,ad_group_asset.primary_status_details,True,True,None,False,google.ads.googleads.v14.common.AssetLinkPrimaryStatusDetails
ATTRIBUTE,"ASSET_APPROVED_LABELED,ASSET_DISAPPROVED,ASSET_LINK_PAUSED,ASSET_LINK_REMOVED,ASSET_UNDER_REVIEW,UNKNOWN,UNSPECIFIED",<td>Output only. Provides a list of reasons for why an asset is not serving or not serving at full capacity.</td>,True,ad_group_asset.primary_status_reasons,True,True,None,False,google.ads.googleads.v14.enums.AssetLinkPrimaryStatusReasonEnum.AssetLinkPrimaryStatusReason
ATTRIBUTE,RESOURCE_NAME,<td>Customer-level call conversion action to attribute a call conversion to. If not set a default conversion action is used. Only in effect when call_conversion_reporting_enabled is set to true.</td>,True,customer.call_reporting_setting.call_conversion_action,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The owner channel id of the video.</td>,True,video.channel_id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the webpage view. Webpage view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/webpageViews/{ad_group_id}~{criterion_id}</code></td>",True,webpage_view.resource_name,False,True,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,"AD_GROUP,AD_GROUP_CRITERION,CAMPAIGN_BIDDING_STRATEGY,UNKNOWN,UNSPECIFIED",<td>Output only. Source of the effective target CPA. This field is read-only.</td>,True,ad_group.effective_target_cpa_source,False,True,None,True,google.ads.googleads.v14.enums.BiddingSourceEnum.BiddingSource
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this media bundle.</td>,True,ad_group_ad.ad.app_ad.html5_media_bundles.asset,False,False,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the ad group asset. AdGroupAsset resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/adGroupAssets/{ad_group_id}~{asset_id}~{field_type}</code></td>",True,ad_group_asset.resource_name,False,True,None,False,N/A
ATTRIBUTE,"ADVERTISER,AUTOMATICALLY_CREATED,UNKNOWN,UNSPECIFIED",<td>Output only. Source of the adgroup asset link.</td>,True,ad_group_asset.source,False,True,None,False,google.ads.googleads.v14.enums.AssetSourceEnum.AssetSource
ATTRIBUTE,"ENABLED,PAUSED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Status of the ad group asset.</td>,True,ad_group_asset.status,False,True,None,True,google.ads.googleads.v14.enums.AssetLinkStatusEnum.AssetLinkStatus
ATTRIBUTE,BOOLEAN,<td>Whether to enable call conversion reporting.</td>,True,customer.call_reporting_setting.call_conversion_reporting_enabled,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The duration of the video in milliseconds.</td>,True,video.duration_millis,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The ID of the video.</td>,True,video.id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the video. Video resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/videos/{video_id}</code></td>",True,video.resource_name,False,True,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,INT64,<td>Output only. Criterion Id for the country.</td>,True,user_location_view.country_criterion_id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the travel activity performance view. Travel Activity performance view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/travelActivityPerformanceView</code></td>",False,travel_activity_performance_view.resource_name,False,True,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,DOUBLE,<td>Output only. The effective target ROAS (return-on-ad-spend). This field is read-only.</td>,True,ad_group.effective_target_roas,False,True,None,True,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,MESSAGE,<td>List of image assets that may be displayed with the ad.</td>,False,ad_group_ad.ad.app_ad.images,True,True,None,False,google.ads.googleads.v14.common.AdImageAsset
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,BOOLEAN,<td>Enable reporting of phone call events by redirecting them through Google System.</td>,True,customer.call_reporting_setting.call_reporting_enabled,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The title of the video.</td>,True,video.title,False,True,None,True,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the user location view. UserLocation view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/userLocationViews/{country_criterion_id}~{targeting_location}</code></td>",True,user_location_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. Indicates whether location was targeted or not.</td>,True,user_location_view.targeting_location,False,True,None,True,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the travel activity group view. Travel Activity Group view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/travelActivityGroupViews/{ad_group_id}~{criterion_id}</code></td>",True,travel_activity_group_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the topic view. Topic view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/topicViews/{ad_group_id}~{criterion_id}</code></td>",True,topic_view.resource_name,False,True,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,"AD_GROUP,AD_GROUP_CRITERION,CAMPAIGN_BIDDING_STRATEGY,UNKNOWN,UNSPECIFIED",<td>Output only. Source of the effective target ROAS. This field is read-only.</td>,True,ad_group.effective_target_roas_source,False,True,None,True,google.ads.googleads.v14.enums.BiddingSourceEnum.BiddingSource
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.app_ad.images.asset,False,False,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,BOOLEAN,"<td>Output only. Whether the customer has accepted customer data terms. If using cross-account conversion tracking, this value is inherited from the manager. This field is read-only. For more information, see <a href=""https://support.google.com/adspolicy/answer/7475709"">https://support.google.com/adspolicy/answer/7475709</a>.</td>",False,customer.conversion_tracking_setting.accepted_customer_data_terms,False,True,None,False,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,"AD_IMAGE,BOOK_ON_GOOGLE,BUSINESS_LOGO,BUSINESS_NAME,CALL,CALLOUT,CALL_TO_ACTION_SELECTION,DESCRIPTION,HEADLINE,HOTEL_CALLOUT,HOTEL_PROPERTY,LANDSCAPE_LOGO,LEAD_FORM,LOGO,LONG_HEADLINE,MANDATORY_AD_TEXT,MARKETING_IMAGE,MEDIA_BUNDLE,MOBILE_APP,PORTRAIT_MARKETING_IMAGE,PRICE,PROMOTION,SITELINK,SQUARE_MARKETING_IMAGE,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED,VIDEO,YOUTUBE_VIDEO",<td>The asset field types that should be excluded from this ad group. Asset links with these field types will not be inherited by this ad group from the upper levels.</td>,True,ad_group.excluded_parent_asset_field_types,True,True,None,False,google.ads.googleads.v14.enums.AssetFieldTypeEnum.AssetFieldType
ATTRIBUTE,"BUSINESS_PROFILE_DYNAMIC_LOCATION_GROUP,CHAIN_DYNAMIC_LOCATION_GROUP,DYNAMIC_CUSTOM,DYNAMIC_EDUCATION,DYNAMIC_FLIGHTS,DYNAMIC_HOTELS_AND_RENTALS,DYNAMIC_JOBS,DYNAMIC_LOCAL,DYNAMIC_REAL_ESTATE,DYNAMIC_TRAVEL,HOTEL_PROPERTY,LOCATION_SYNC,MERCHANT_CENTER_FEED,PAGE_FEED,STATIC_LOCATION_GROUP,UNKNOWN,UNSPECIFIED","<td>The asset set types that should be excluded from this ad group. Asset set links with these types will not be inherited by this ad group from the upper levels. Location group types (GMB_DYNAMIC_LOCATION_GROUP, CHAIN_DYNAMIC_LOCATION_GROUP, and STATIC_LOCATION_GROUP) are child types of LOCATION_SYNC. Therefore, if LOCATION_SYNC is set for this field, all location group asset sets are not allowed to be linked to this ad group, and all Location Extension (LE) and Affiliate Location Extensions (ALE) will not be served under this ad group. Only LOCATION_SYNC is currently supported.</td>",True,ad_group.excluded_parent_asset_set_types,True,True,None,False,google.ads.googleads.v14.enums.AssetSetTypeEnum.AssetSetType
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,MESSAGE,<td>Mandatory ad text.</td>,False,ad_group_ad.ad.app_ad.mandatory_ad_text,False,True,None,False,google.ads.googleads.v14.common.AdTextAsset
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,INT64,<td>Output only. The conversion tracking id used for this account. This id doesn't indicate whether the customer uses conversion tracking (conversion_tracking_status does). This field is read-only.</td>,False,customer.conversion_tracking_setting.conversion_tracking_id,False,True,None,False,N/A
ATTRIBUTE,"CONVERSION_TRACKING_MANAGED_BY_ANOTHER_MANAGER,CONVERSION_TRACKING_MANAGED_BY_SELF,CONVERSION_TRACKING_MANAGED_BY_THIS_MANAGER,NOT_CONVERSION_TRACKED,UNKNOWN,UNSPECIFIED","<td>Output only. Conversion tracking status. It indicates whether the customer is using conversion tracking, and who is the conversion tracking owner of this customer. If this customer is using cross-account conversion tracking, the value returned will differ based on the <code translate=""no"" dir=""ltr"">login-customer-id</code> of the request.</td>",True,customer.conversion_tracking_setting.conversion_tracking_status,False,True,None,True,google.ads.googleads.v14.enums.ConversionTrackingStatusEnum.ConversionTrackingStatus
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,STRING,<td>URL template for appending params to Final URL.</td>,True,ad_group.final_url_suffix,False,True,None,True,N/A
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,MESSAGE,<td>List of YouTube video assets that may be displayed with the ad.</td>,False,ad_group_ad.ad.app_ad.youtube_videos,True,True,None,False,google.ads.googleads.v14.common.AdVideoAsset
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
,,,,,,,None,,
ATTRIBUTE,INT64,"<td>Output only. The conversion tracking id of the customer's manager. This is set when the customer is opted into cross account conversion tracking, and it overrides conversion_tracking_id. This field can only be managed through the Google Ads UI. This field is read-only.</td>",True,customer.conversion_tracking_setting.cross_account_conversion_tracking_id,False,True,None,True,N/A
